datetime,height,t_index,scan_type,wspd,wdir,u,v
2013-11-08 12:00:00,0.9,0.0,-1.0,1.225808574076506,219.33506568477245,0.7769841008749688,0.9481046183132922
2013-11-08 12:00:00,2.4,0.0,-1.0,1.7744750205850544,225.26326504194768,1.2604954014491745,1.2489647479435972
2013-11-08 12:00:00,4.0,0.0,-1.0,2.0493920821181404,229.27639823979996,1.5531638706475257,1.33704521133869
2013-11-08 12:00:00,10.1,0.0,-1.0,2.979239566702029,233.7146107921953,2.401503115684063,1.7631367448847055
2013-11-08 12:00:00,16.8,0.0,-1.0,3.9424543399305727,239.05911312611988,3.3814360650927777,2.0270264823448363
2013-11-08 12:00:00,47.3,0.0,-1.0,7.113468775449617,229.59512176311938,5.416786418554484,4.610841887883423
2013-11-08 12:00:00,74.7,0.0,-1.0,9.369995154859039,215.54390798678003,5.447028114598184,7.6240864318853845
2013-11-08 12:00:00,116.5,0.0,-1.0,12.908177094777107,208.14073109502303,6.087997914572407,11.382324775821958
2013-11-08 12:00:00,151.0,0.0,0.0,14.0,214.0,7.828700648590456,11.606526015770585
2013-11-08 12:00:00,158.2,0.0,-1.0,14.910201282888346,205.40359850734006,6.396355089479019,13.468509340886285
2013-11-08 12:00:00,200.0,0.0,-1.0,15.684662069802535,210.05679893421458,7.855792706147738,13.575534803533097
2013-11-08 12:00:00,206.0,0.0,0.0,14.2,205.0,6.001179316717932,12.869570575920427
2013-11-08 12:00:00,261.0,0.0,0.0,11.7,212.0,6.200055391528497,9.922162725030184
2013-11-08 12:00:00,316.0,0.0,0.0,18.9,211.0,9.734219615800024,16.20046198326992
2013-11-08 12:00:00,371.0,0.0,0.0,18.4,217.0,11.07339642599769,14.694893384870188
2013-11-08 12:00:00,611.0,0.0,1.0,18.5,212.0,9.803506388314293,15.68888977889388
2013-11-08 12:00:00,803.0,0.0,1.0,18.9,211.0,9.734219615800024,16.20046198326992
2013-11-08 12:00:00,996.0,0.0,1.0,11.1,230.0,8.503093318620657,7.1349424675205855
2013-11-08 12:00:00,1188.0,0.0,1.0,11.0,238.0,9.328529057720683,5.829111906565254
2013-11-08 12:00:00,1380.0,0.0,1.0,10.8,248.0,10.013585629321305,4.04575120889185
2013-11-08 12:00:00,1414.0,0.0,0.0,10.5,245.0,9.516231763884825,4.437491748277344
2013-11-08 12:00:00,1469.0,0.0,0.0,11.0,244.0,9.886734509290838,4.822082614679852
2013-11-08 12:00:00,1524.0,0.0,0.0,11.7,245.0,10.603801108328804,4.944633662366184
2013-11-08 12:00:00,1572.0,0.0,1.0,11.2,250.0,10.524557352802171,3.8306256052474894
2013-11-08 12:00:00,1579.0,0.0,0.0,11.9,246.0,10.871190945946953,4.840166052602021
2013-11-08 12:00:00,1634.0,0.0,0.0,11.3,249.0,10.549458819418382,4.049557829861893
2013-11-08 12:00:00,1689.0,0.0,0.0,12.0,250.0,11.2763114494309,4.104241719908025
2013-11-08 12:00:00,1744.0,0.0,0.0,12.2,249.0,11.38968120326586,4.372088984452663
2013-11-08 12:00:00,1765.0,0.0,1.0,11.6,252.0,11.032255589023778,3.58459713474939
2013-11-08 12:00:00,1957.0,0.0,1.0,12.2,252.0,11.602889498800874,3.770007331374358
2013-11-08 12:00:00,2149.0,0.0,1.0,13.1,251.0,12.38629334035105,4.264942823388751
2013-11-08 12:00:00,2341.0,0.0,1.0,14.1,249.0,13.163484013610544,5.052988088588734
2013-11-08 12:10:00,0.9,1.0,-1.0,1.1497485059028818,212.3570062141209,0.6153374380735843,0.9712267830589038
2013-11-08 12:10:00,2.4,1.0,-1.0,1.5993715672560984,219.80299637932453,1.0238375125215713,1.2287172815993392
2013-11-08 12:10:00,4.0,1.0,-1.0,1.8002401713064748,224.6967551126009,1.2662069288731341,1.2796814789857796
2013-11-08 12:10:00,10.1,1.0,-1.0,2.6408566528763817,231.11366824187093,2.0556241493917566,1.6578700846202823
2013-11-08 12:10:00,16.8,1.0,-1.0,3.6650505800835718,238.9413609033121,3.1396279707956785,1.8908548224462751
2013-11-08 12:10:00,47.3,1.0,-1.0,7.365143442332093,227.59473737519383,5.438373328117572,4.966833344309719
2013-11-08 12:10:00,74.7,1.0,-1.0,9.452893962119909,215.23321194828281,5.4534301452631055,7.721224249419173
2013-11-08 12:10:00,116.5,1.0,-1.0,13.112228194977437,207.47759110332683,6.0500038552319095,11.633055556853506
2013-11-08 12:10:00,151.0,1.0,0.0,14.3,213.5,7.892698889962432,11.924567255560506
2013-11-08 12:10:00,158.2,1.0,-1.0,15.188375839089742,205.6544225951613,6.575688280819723,13.691131591761696
2013-11-08 12:10:00,200.0,1.0,-1.0,15.941345657586579,209.7913298545677,7.920340306733985,13.834547726621912
2013-11-08 12:10:00,206.0,1.0,0.0,13.0,208.5,6.203063883374909,11.424622464605552
2013-11-08 12:10:00,261.0,1.0,0.0,13.075,212.25,6.977009795596622,11.057891268779446
2013-11-08 12:10:00,316.0,1.0,0.0,18.8,211.5,9.822973016659835,16.02963508985693
2013-11-08 12:10:00,371.0,1.0,0.0,19.7,214.0,11.016100198373714,16.33204017933432
2013-11-08 12:10:00,611.0,1.0,1.0,19.0,211.5,9.927472729603027,16.200163122727748
2013-11-08 12:10:00,803.0,1.0,1.0,19.1,211.0,9.837227230782037,16.371895443410345
2013-11-08 12:10:00,996.0,1.0,1.0,11.15,228.0,8.286064804072945,7.4608062609012675
2013-11-08 12:10:00,1188.0,1.0,1.0,10.9,237.5,9.192966759360452,5.856565730980381
2013-11-08 12:10:00,1380.0,1.0,1.0,10.85,248.0,10.059944822049644,4.064481538562647
2013-11-08 12:10:00,1414.0,1.0,0.0,10.6,244.5,9.567404014108524,4.5634176261679285
2013-11-08 12:10:00,1469.0,1.0,0.0,11.15,242.5,9.890170789937171,5.148497037570628
2013-11-08 12:10:00,1524.0,1.0,0.0,11.55,245.0,10.467854940273307,4.881240923105079
2013-11-08 12:10:00,1572.0,1.0,1.0,11.25,250.5,10.604716774787008,3.7553271663799226
2013-11-08 12:10:00,1579.0,1.0,0.0,11.7,247.5,10.809390530382053,4.477396158671549
2013-11-08 12:10:00,1634.0,1.0,0.0,11.65,247.5,10.76319655375649,4.458261987053296
2013-11-08 12:10:00,1689.0,1.0,0.0,12.05,250.0,11.323296080470195,4.121342727074309
2013-11-08 12:10:00,1744.0,1.0,0.0,12.25,249.5,11.474234318292869,4.290040420428476
2013-11-08 12:10:00,1765.0,1.0,1.0,11.65,252.5,11.110802476216842,3.5032225642247816
2013-11-08 12:10:00,1957.0,1.0,1.0,12.1,253.5,11.601718791905133,3.436585670917464
2013-11-08 12:10:00,2149.0,1.0,1.0,12.9,253.5,12.368774579799691,3.6637979466806017
2013-11-08 12:10:00,2341.0,1.0,1.0,14.05,250.5,13.244112949845107,4.689986372234482
2013-11-08 12:20:00,0.9,2.0,-1.0,1.2058675918332546,191.13212944363087,0.23281952139766898,1.1831786507074462
2013-11-08 12:20:00,2.4,2.0,-1.0,1.6439987086339916,202.7392926577108,0.6354689846603759,1.5162159884148902
2013-11-08 12:20:00,4.0,2.0,-1.0,1.85839159704482,211.5819101446204,0.9732712092353304,1.5831495448126165
2013-11-08 12:20:00,10.1,2.0,-1.0,2.9960054093094977,222.45328776948529,2.0222703777929842,2.2105363448070228
2013-11-08 12:20:00,16.8,2.0,-1.0,4.218776299968273,232.23216241122867,3.334938180969072,2.583846125118269
2013-11-08 12:20:00,47.3,2.0,-1.0,7.715279101095551,224.92067155826618,5.447967536701659,5.463074347548881
2013-11-08 12:20:00,74.7,2.0,-1.0,10.108463816608682,213.64426076142342,5.600440854301636,8.41523041687844
2013-11-08 12:20:00,116.5,2.0,-1.0,13.765264178457036,206.9685110429269,6.242557580818838,12.268372864926866
2013-11-08 12:20:00,151.0,2.0,0.0,14.6,213.0,7.951729911219394,12.24459029200319
2013-11-08 12:20:00,158.2,2.0,-1.0,15.4642660881572,205.6287415257727,6.688884032089965,13.942824536319055
2013-11-08 12:20:00,200.0,2.0,-1.0,16.13239484717028,209.3752850220752,7.9133898169385795,14.058180007034302
2013-11-08 12:20:00,206.0,2.0,0.0,11.8,212.0,6.253047317951817,10.006967534645828
2013-11-08 12:20:00,316.0,2.0,0.0,18.7,212.0,9.909490241160931,15.858499398125165
2013-11-08 12:20:00,371.0,2.0,0.0,21.0,211.0,10.815799573111136,18.00051331474436
2013-11-08 12:20:00,611.0,2.0,1.0,19.5,211.0,10.043242460746058,16.71476236369119
2013-11-08 12:20:00,803.0,2.0,1.0,19.3,211.0,9.940234845764047,16.54332890355077
2013-11-08 12:20:00,996.0,2.0,1.0,11.2,226.0,8.056605763792893,7.780173749140768
2013-11-08 12:20:00,1188.0,2.0,1.0,10.8,237.0,9.05764213381058,5.882101578162294
2013-11-08 12:20:00,1380.0,2.0,1.0,10.9,248.0,10.106304014777985,4.083211868233441
2013-11-08 12:20:00,1469.0,2.0,0.0,11.3,241.0,9.883202690675171,5.478348708783608
2013-11-08 12:20:00,1524.0,2.0,0.0,11.4,245.0,10.33190877221781,4.8178481838439735
2013-11-08 12:20:00,1572.0,2.0,1.0,11.3,251.0,10.684359904272279,3.678920145365871
2013-11-08 12:20:00,1579.0,2.0,0.0,11.5,249.0,10.73617490471782,4.121231419770953
2013-11-08 12:20:00,1634.0,2.0,0.0,12.0,246.0,10.96254549171121,4.880839716909604
2013-11-08 12:20:00,1689.0,2.0,0.0,12.1,250.0,11.370280711509492,4.138443734240592
2013-11-08 12:20:00,1744.0,2.0,0.0,12.3,250.0,11.558219235666675,4.206847762905725
2013-11-08 12:20:00,1765.0,2.0,1.0,11.7,253.0,11.188765644767514,3.42074894525602
2013-11-08 12:20:00,1957.0,2.0,1.0,12.0,255.0,11.591109915468818,3.105828541230249
2013-11-08 12:20:00,2149.0,2.0,1.0,12.7,256.0,12.322755723705153,3.07240807411578
2013-11-08 12:20:00,2341.0,2.0,1.0,14.0,252.0,13.314791228132151,4.326237921249263
2013-11-08 12:30:00,0.9,3.0,-1.0,1.283154500804898,190.60422605786886,0.2361310314744315,1.261240503992275
2013-11-08 12:30:00,2.4,3.0,-1.0,1.882314658272052,198.21724312308112,0.5884507101047688,1.7879693046926235
2013-11-08 12:30:00,4.0,3.0,-1.0,2.1328781560734287,204.75071317179845,0.8929743186569269,1.9369476231623783
2013-11-08 12:30:00,10.1,3.0,-1.0,3.3769346437875933,217.2433711237571,2.043727228726373,2.6882832073602767
2013-11-08 12:30:00,16.8,3.0,-1.0,4.621167646085349,227.00434910832726,3.37994728238178,3.151372206126408
2013-11-08 12:30:00,47.3,3.0,-1.0,8.054960599373121,221.0574389144204,5.290621315608467,6.07385514745641
2013-11-08 12:30:00,74.7,3.0,-1.0,10.6745678141317,211.23343384184216,5.5350415096009815,9.127415488816672
2013-11-08 12:30:00,116.5,3.0,-1.0,14.008536091234069,206.79858206717145,6.315824860033301,12.503976957624033
2013-11-08 12:30:00,151.0,3.0,0.0,14.9,212.5,8.005764164367676,12.566532542611995
2013-11-08 12:30:00,158.2,3.0,-1.0,15.566270851531115,205.14396425494732,6.61401757398118,14.091258274344964
2013-11-08 12:30:00,200.0,3.0,-1.0,16.249333716808266,208.90323566196227,7.853820080615723,14.22527175070899
2013-11-08 12:30:00,206.0,3.0,0.0,13.7,213.0,7.461554779705871,11.489786780852311
2013-11-08 12:30:00,316.0,3.0,0.0,19.05,212.0,10.094961983642554,16.15531623177991
2013-11-08 12:30:00,371.0,3.0,0.0,20.855555555555554,211.38888888888889,10.862492996661663,17.80338292090412
2013-11-08 12:30:00,611.0,3.0,1.0,18.9,212.0,10.015474094007573,16.02810901735645
2013-11-08 12:30:00,803.0,3.0,1.0,18.4,212.5,9.886312793581556,15.518402602957096
2013-11-08 12:30:00,996.0,3.0,1.0,11.55,228.5,8.650438575112975,7.653261556891768
2013-11-08 12:30:00,1188.0,3.0,1.0,10.6,240.5,9.225770376962938,5.219689737096752
2013-11-08 12:30:00,1380.0,3.0,1.0,10.85,248.0,10.059944822049644,4.064481538562647
2013-11-08 12:30:00,1469.0,3.0,0.0,11.0,243.0,9.801071766072047,4.993895497135014
2013-11-08 12:30:00,1524.0,3.0,0.0,11.25,245.5,10.237064297361114,4.665298979882689
2013-11-08 12:30:00,1572.0,3.0,1.0,11.25,250.5,10.604716774787008,3.7553271663799226
2013-11-08 12:30:00,1579.0,3.0,0.0,11.55,248.0,10.708973520246396,4.326706153953784
2013-11-08 12:30:00,1634.0,3.0,0.0,12.05,246.5,11.050573896340747,4.804926280549217
2013-11-08 12:30:00,1689.0,3.0,0.0,12.15,248.0,11.265283832986464,4.55147011000333
2013-11-08 12:30:00,1744.0,3.0,0.0,12.4,247.5,11.456106203139957,4.745274561327114
2013-11-08 12:30:00,1765.0,3.0,1.0,11.65,252.5,11.110802476216842,3.5032225642247816
2013-11-08 12:30:00,1957.0,3.0,1.0,12.1,254.0,11.63126652085366,3.3352120053856895
2013-11-08 12:30:00,2149.0,3.0,1.0,12.95,255.0,12.508739450443434,3.351706634077644
2013-11-08 12:30:00,2341.0,3.0,1.0,14.1,253.0,13.483897059078801,4.122441036590589
2013-11-08 12:40:00,0.9,4.0,-1.0,1.6223559331220188,185.135320791641,0.1452143272531642,1.615843919720165
2013-11-08 12:40:00,2.4,4.0,-1.0,2.2671039812281406,188.47197725300705,0.3340026277130634,2.2423654265933672
2013-11-08 12:40:00,4.0,4.0,-1.0,2.6331827889479515,193.19334318737927,0.6009917281540195,2.5636810532322767
2013-11-08 12:40:00,10.1,4.0,-1.0,3.827711886510397,203.57661774599165,1.530989192164994,3.50819759700148
2013-11-08 12:40:00,16.8,4.0,-1.0,4.919818097331318,216.0614464208916,2.8960634104956027,3.9771128765999753
2013-11-08 12:40:00,47.3,4.0,-1.0,8.707625597281151,214.1316188301683,4.88581281670559,7.207744214561258
2013-11-08 12:40:00,74.7,4.0,-1.0,11.257107698786127,207.5504211187853,5.206738955543205,9.980598338321142
2013-11-08 12:40:00,116.5,4.0,-1.0,15.078645058119276,203.7144404398368,6.064307473951442,13.805423269502516
2013-11-08 12:40:00,151.0,4.0,0.0,15.2,212.0,8.054772816344714,12.890331061577676
2013-11-08 12:40:00,158.2,4.0,-1.0,15.693224610196404,204.38561041219663,6.479351135846818,14.293190949696104
2013-11-08 12:40:00,200.0,4.0,-1.0,16.239748486877644,207.7385202025261,7.5585829771365,14.373491374568221
2013-11-08 12:40:00,206.0,4.0,0.0,15.6,214.0,8.723409294143654,12.93298613185865
2013-11-08 12:40:00,261.0,4.0,0.0,17.2,213.0,9.367791402258463,14.425133768661293
2013-11-08 12:40:00,316.0,4.0,0.0,19.4,212.0,10.280433726124173,16.452133065434662
2013-11-08 12:40:00,611.0,4.0,1.0,18.3,213.0,9.966894340774996,15.34767139340126
2013-11-08 12:40:00,803.0,4.0,1.0,17.5,214.0,9.785875810738073,14.508157519713228
2013-11-08 12:40:00,996.0,4.0,1.0,11.9,231.0,9.248036941337952,7.488912653493066
2013-11-08 12:40:00,1188.0,4.0,1.0,10.4,244.0,9.347458081511338,4.559059926606405
2013-11-08 12:40:00,1305.0,4.0,0.0,11.4,229.0,8.603689214539601,7.479072930491784
2013-11-08 12:40:00,1359.0,4.0,0.0,11.3,239.0,9.685990497933869,5.8199302464836125
2013-11-08 12:40:00,1380.0,4.0,1.0,10.8,248.0,10.013585629321305,4.04575120889185
2013-11-08 12:40:00,1414.0,4.0,0.0,10.9,243.0,9.71197111365321,4.94849644716106
2013-11-08 12:40:00,1469.0,4.0,0.0,10.7,245.0,9.697493321292152,4.522015400625484
2013-11-08 12:40:00,1524.0,4.0,0.0,11.1,246.0,10.140354579832868,4.514776738141382
2013-11-08 12:40:00,1572.0,4.0,1.0,11.2,250.0,10.524557352802171,3.8306256052474894
2013-11-08 12:40:00,1579.0,4.0,0.0,11.6,247.0,10.677856300048306,4.532481090475575
2013-11-08 12:40:00,1634.0,4.0,0.0,12.1,247.0,11.138108726774528,4.727846654720213
2013-11-08 12:40:00,1689.0,4.0,0.0,12.2,246.0,11.14525458323973,4.962187045524762
2013-11-08 12:40:00,1744.0,4.0,0.0,12.5,245.0,11.328847337958127,5.282728271758743
2013-11-08 12:40:00,1765.0,4.0,1.0,11.6,252.0,11.032255589023778,3.58459713474939
2013-11-08 12:40:00,1957.0,4.0,1.0,12.2,253.0,11.666918022749034,3.5669347976173884
2013-11-08 12:40:00,2149.0,4.0,1.0,13.2,254.0,12.688654386385805,3.6384130967843884
2013-11-08 12:40:00,2341.0,4.0,1.0,14.2,254.0,13.649916082324125,3.914050452601388
2013-11-08 12:50:00,0.9,5.0,-1.0,1.5168290633309738,194.44302350635624,0.3783231484361504,1.4688914196505056
2013-11-08 12:50:00,2.4,5.0,-1.0,2.0720471431227536,196.3964295895013,0.584900940814356,1.9877802325100344
2013-11-08 12:50:00,4.0,5.0,-1.0,2.3703785606001184,198.7164870895532,0.7606202064406504,2.2450281561946768
2013-11-08 12:50:00,10.1,5.0,-1.0,3.6765834216337616,203.08702158382962,1.4416940693645817,3.3821271215894906
2013-11-08 12:50:00,16.8,5.0,-1.0,4.699684757775259,214.58113815864053,2.667412939971616,3.869359770057196
2013-11-08 12:50:00,47.3,5.0,-1.0,8.295045814336472,215.93790898698362,4.868430255006867,6.7161128574551805
2013-11-08 12:50:00,74.7,5.0,-1.0,10.8176502013876,208.4587273913931,5.154887110443199,9.510451869294528
2013-11-08 12:50:00,116.5,5.0,-1.0,14.846291134181467,203.8660872644403,6.00681502085233,13.5768381350791
2013-11-08 12:50:00,151.0,5.0,0.0,15.25,212.0,8.081268779556375,12.932733466385493
2013-11-08 12:50:00,158.2,5.0,-1.0,15.944821824907864,204.49876682794232,6.611897585009848,14.509312642347984
2013-11-08 12:50:00,200.0,5.0,-1.0,16.484401295835248,207.9130374988937,7.71685762466303,14.566591724999194
2013-11-08 12:50:00,206.0,5.0,0.0,15.85,212.5,8.516198792297159,13.367754416134238
2013-11-08 12:50:00,261.0,5.0,0.0,17.9,212.0,9.485554829774367,15.180060921200026
2013-11-08 12:50:00,316.0,5.0,0.0,19.19375,212.375,10.277453444797533,16.21030504810194
2013-11-08 12:50:00,611.0,5.0,1.0,18.200000000000006,212.5,9.778852871912196,15.34972431379452
2013-11-08 12:50:00,803.0,5.0,1.0,17.0,213.5,9.38292875030499,14.176058975141856
2013-11-08 12:50:00,996.0,5.0,1.0,12.85,224.0,8.926360060398117,9.243516434351669
2013-11-08 12:50:00,1188.0,5.0,1.0,10.2,244.5,9.206369900368578,4.39121318744461
2013-11-08 12:50:00,1305.0,5.0,0.0,11.511904761904766,229.66666666666663,8.775431910230239,7.450888942675122
2013-11-08 12:50:00,1359.0,5.0,0.0,11.435714285714289,239.47619047619045,9.85093214307463,5.808157809239424
2013-11-08 12:50:00,1380.0,5.0,1.0,10.55,248.0,9.781789665679607,3.952099560537872
2013-11-08 12:50:00,1414.0,5.0,0.0,11.057142857142857,243.40476190476193,9.887202575752232,4.950114482444191
2013-11-08 12:50:00,1469.0,5.0,0.0,10.6,241.5,9.315461394216833,5.0578828587518485
2013-11-08 12:50:00,1524.0,5.0,0.0,10.9,243.0,9.71197111365321,4.948496447161059
2013-11-08 12:50:00,1572.0,5.0,1.0,10.9,250.5,10.274792252904744,3.6384947656481024
2013-11-08 12:50:00,1579.0,5.0,0.0,11.3,245.5,10.282562360904938,4.686033642015501
2013-11-08 12:50:00,1634.0,5.0,0.0,11.55,247.5,10.670808600505362,4.419993643816787
2013-11-08 12:50:00,1689.0,5.0,0.0,11.8,247.0,10.861957270738797,4.6106273161734315
2013-11-08 12:50:00,1744.0,5.0,0.0,11.95,246.5,10.958867888902233,4.765051373656691
2013-11-08 12:50:00,1765.0,5.0,1.0,11.3,252.0,10.746938634135237,3.4918920364369064
2013-11-08 12:50:00,1957.0,5.0,1.0,11.85,253.5,11.362013858188089,3.3655818347414828
2013-11-08 12:50:00,2149.0,5.0,1.0,13.25,254.5,12.768103505014254,3.5409084830369038
2013-11-08 12:50:00,2341.0,5.0,1.0,14.9,254.5,14.35809375280848,3.9818518035660255
2013-11-08 13:00:00,0.9,6.0,-1.0,1.5052219370164526,188.35751041894244,0.218783046452636,1.4892370725510649
2013-11-08 13:00:00,2.4,6.0,-1.0,2.1672564107294914,189.2131192595802,0.346993382281478,2.1392980022663832
2013-11-08 13:00:00,4.0,6.0,-1.0,2.5578173465795,191.26991428398796,0.4998773174959299,2.508496012736729
2013-11-08 13:00:00,10.1,6.0,-1.0,3.83193581947011,197.84723653553158,1.1744123335080892,3.6475317401555465
2013-11-08 13:00:00,16.8,6.0,-1.0,4.713187041545548,209.14053451931738,2.295102540883756,4.1166292540647635
2013-11-08 13:00:00,47.3,6.0,-1.0,8.31950287792213,212.5491267524456,4.476080190276885,7.012762242224202
2013-11-08 13:00:00,74.7,6.0,-1.0,11.507587357756384,205.91679345952102,5.029568628647854,10.350265996877367
2013-11-08 13:00:00,116.5,6.0,-1.0,15.647805393594078,202.8104327595332,6.06639499847322,14.424030829081412
2013-11-08 13:00:00,151.0,6.0,0.0,15.3,212.0,8.107764742768035,12.975135871193318
2013-11-08 13:00:00,158.2,6.0,-1.0,16.419683353246135,205.0777859504321,6.959454782672138,14.871852290444865
2013-11-08 13:00:00,200.0,6.0,-1.0,17.305049721111395,207.9304655477599,8.105679536971998,15.289300346780125
2013-11-08 13:00:00,206.0,6.0,0.0,16.1,211.0,8.292113006051872,13.80039354130401
2013-11-08 13:00:00,261.0,6.0,0.0,18.6,211.0,9.579708193327008,15.943311793059289
2013-11-08 13:00:00,611.0,6.0,1.0,18.1,212.0,9.591538682621009,15.349670540431314
2013-11-08 13:00:00,803.0,6.0,1.0,16.5,213.0,8.986544077747947,13.838064371099493
2013-11-08 13:00:00,996.0,6.0,1.0,13.8,217.0,8.305047319498268,11.021170038652642
2013-11-08 13:00:00,1188.0,6.0,1.0,10.0,245.0,9.063077870366499,4.2261826174069945
2013-11-08 13:00:00,1380.0,6.0,1.0,10.3,248.0,9.549993702037913,3.8584479121838933
2013-11-08 13:00:00,1469.0,6.0,0.0,10.5,238.0,8.904505009642472,5.564152274448651
2013-11-08 13:00:00,1524.0,6.0,0.0,10.7,240.0,9.266471820493491,5.349999999999999
2013-11-08 13:00:00,1572.0,6.0,1.0,10.6,251.0,10.022496901352758,3.4510224372458613
2013-11-08 13:00:00,1579.0,6.0,0.0,11.0,244.0,9.886734509290838,4.822082614679852
2013-11-08 13:00:00,1634.0,6.0,0.0,11.0,248.0,10.19902240023466,4.1206725275750316
2013-11-08 13:00:00,1689.0,6.0,0.0,11.4,248.0,10.569895942061377,4.270515164941397
2013-11-08 13:00:00,1744.0,6.0,0.0,11.4,248.0,10.569895942061377,4.270515164941397
2013-11-08 13:00:00,1765.0,6.0,1.0,11.0,252.0,10.461621679246688,3.399186938124421
2013-11-08 13:00:00,1957.0,6.0,1.0,11.5,254.0,11.054509503290667,3.1698295918954904
2013-11-08 13:00:00,2149.0,6.0,1.0,13.3,255.0,12.846813489644608,3.4422932998635263
2013-11-08 13:00:00,2341.0,6.0,1.0,15.6,255.0,15.068442890109464,4.037577103599324
2013-11-08 13:10:00,0.9,7.0,-1.0,1.8131193982670435,186.56580005955112,0.20731965862297824,1.8012275013225556
2013-11-08 13:10:00,2.4,7.0,-1.0,2.3694405008527872,187.5551608288766,0.31153553763496944,2.3488707703643463
2013-11-08 13:10:00,4.0,7.0,-1.0,2.6651096520381508,190.08936507141252,0.4668845292722685,2.62389563315943
2013-11-08 13:10:00,10.1,7.0,-1.0,4.132565607899217,193.62268341002186,0.9733303427478018,4.0163075763041185
2013-11-08 13:10:00,16.8,7.0,-1.0,5.235180394934299,205.38036271450008,2.2439318318249293,4.729892567662321
2013-11-08 13:10:00,47.3,7.0,-1.0,9.08782652625341,209.71334364329758,4.5044807388022825,7.892923681693267
2013-11-08 13:10:00,74.7,7.0,-1.0,12.379800331368875,204.4368993908316,5.121409983730428,11.270785954098642
2013-11-08 13:10:00,116.5,7.0,-1.0,15.88554728336602,202.78708502960325,6.15259606166357,14.645687904433153
2013-11-08 13:10:00,151.0,7.0,0.0,15.45,211.0,7.957338257360338,13.243234795847636
2013-11-08 13:10:00,158.2,7.0,-1.0,16.438377263599342,204.95057072860462,6.934303086271948,14.904217113560142
2013-11-08 13:10:00,200.0,7.0,-1.0,17.295954939572905,206.59913593112697,7.744187777076067,15.465368180070012
2013-11-08 13:10:00,206.0,7.0,0.0,14.5,211.0,7.468052086195785,12.428925860180627
2013-11-08 13:10:00,261.0,7.0,0.0,18.75,209.0,9.090180379618822,16.39911950886367
2013-11-08 13:10:00,611.0,7.0,1.0,17.200000000000006,213.5,9.493316147367402,14.342836139555294
2013-11-08 13:10:00,803.0,7.0,1.0,16.25,214.0,9.086884681399637,13.471860554019427
2013-11-08 13:10:00,996.0,7.0,1.0,14.65,216.0,8.611053946084732,11.852098967592976
2013-11-08 13:10:00,1188.0,7.0,1.0,10.45,241.0,9.139775939606682,5.066260531574222
2013-11-08 13:10:00,1380.0,7.0,1.0,10.6,247.5,9.793123044619641,4.0564443830699535
2013-11-08 13:10:00,1469.0,7.0,0.0,10.5,239.0,9.00025665737218,5.407899786555568
2013-11-08 13:10:00,1524.0,7.0,0.0,10.95,241.5,9.623047383648519,5.224888424842712
2013-11-08 13:10:00,1572.0,7.0,1.0,10.8,250.5,10.180528103795528,3.605114079724726
2013-11-08 13:10:00,1579.0,7.0,0.0,11.25,243.5,10.068011568022783,5.019725397485349
2013-11-08 13:10:00,1634.0,7.0,0.0,11.2,246.5,10.271072833113386,4.465989571962757
2013-11-08 13:10:00,1689.0,7.0,0.0,11.1,249.5,10.397061300657212,3.887301931980089
2013-11-08 13:10:00,1744.0,7.0,0.0,10.95,248.5,10.188072369403168,4.013188432631055
2013-11-08 13:10:00,1765.0,7.0,1.0,11.0,252.5,10.490886458230497,3.307763794547004
2013-11-08 13:10:00,1957.0,7.0,1.0,11.45,253.5,10.978485964240805,3.2519756968599136
2013-11-08 13:10:00,2149.0,7.0,1.0,13.65,255.0,13.184887528845785,3.5328799656494083
2013-11-08 13:10:00,2341.0,7.0,1.0,16.1,256.5,15.655155718402591,3.7584703580800767
2013-11-08 13:20:00,0.9,8.0,-1.0,2.029165346725853,192.0202827537791,0.4225898008123814,1.9846737426091987
2013-11-08 13:20:00,2.4,8.0,-1.0,2.460602710830364,192.77840745962348,0.5442385342509634,2.399660417305353
2013-11-08 13:20:00,4.0,8.0,-1.0,2.6947119632819803,194.73717237696425,0.6854954762316664,2.606063797592251
2013-11-08 13:20:00,10.1,8.0,-1.0,4.051416442559848,194.8915028548662,1.041171379319564,3.915346389520357
2013-11-08 13:20:00,16.8,8.0,-1.0,5.348968095564769,204.84331048535842,2.247305619638052,4.8539753954169385
2013-11-08 13:20:00,47.3,8.0,-1.0,9.063585050506273,207.4618401173803,4.1797424690790805,8.042283684373334
2013-11-08 13:20:00,74.7,8.0,-1.0,12.536117438931505,203.3587062410817,4.970399455641794,11.508664983135027
2013-11-08 13:20:00,116.5,8.0,-1.0,15.404827472586446,202.19302671520927,5.818836201163591,14.263584918392086
2013-11-08 13:20:00,151.0,8.0,0.0,15.6,210.0,7.8000000000000025,13.509996299037242
2013-11-08 13:20:00,158.2,8.0,-1.0,16.33847880427005,204.32816664405314,6.73083821071909,14.887636031912706
2013-11-08 13:20:00,200.0,8.0,-1.0,17.170544886915827,204.6393347536253,7.158484363587573,15.607168651932467
2013-11-08 13:20:00,206.0,8.0,0.0,12.9,211.0,6.643991166339699,11.05745817905725
2013-11-08 13:20:00,261.0,8.0,0.0,18.9,207.0,8.580420445077435,16.840023307160152
2013-11-08 13:20:00,611.0,8.0,1.0,16.3,215.0,9.349295912522052,13.352178321910564
